Emp ID,Employee,Spy,Department,"Hiring Date, Salary & Bonus",Bonus,Current Status,City Emp ID,Extra columns,"mail.id, city, pin no & land no, Employment type, marital status, age, designation, gender "
EMP-200-A,timothy ,An  ,SALES,05-11-2011  10000   500 ,1000$,On Leave    ,New York  EMP-894-A ,RemoveMe,timothy@gmail.com          new york    PARIS     934924  WID-805   Hybrid        Single    45   Analyst             Male
EMP-839-B,Christian,An  ,finance,21-07-2010  10000       ,N/A,Terminated  ,Delhi     EMP-139-C ,Unnecessary,christian@gmail.com        delhi       PARIS     376417  WID-960   Part-Time     Married   32   Analyst             Male
EMP-700-A,LINDA   ,Ma  ,sales,17-09-2016  10000   500 ,500,Inactive    ,Paris     EMP-135-B ,,linda@gmail.com            paris       TOKYO     553192  WID-947   Part-Time     Married   34   Manager             Female
EMP-143-A,Megan   ,De  ,finance,19-02-2018  10000       ,Two Hundred,Terminated  ,Mumbai    EMP-380-A ,,megan@gmail.com            mumbai      TOKYO     576369  WID-412   Part-Time     Single    33   Developer           Female
EMP-554-A,JAMIE   ,Ex  ,hr,18-11-2017  12000   500 ,300,Inactive    ,Tokyo     EMP-565-B ,Unnecessary,jamie@gmail.com            tokyo       PARIS     147077  WID-870   Intern        Single    28   Executive           Female
EMP-183-C,cassandra,Ex  ,SALES,17-09-2022  12000   500 ,N/A,Inactive    ,New York  EMP-580-B ,RemoveMe,cassandra@gmail.com        new york    DELHI     115019  WID-788   On Home       Married   40   Executive           Female
EMP-207-B,LEAH    ,De  ,LOGISTICS,28-07-2023  10000   300 ,500,Terminated  ,Delhi     EMP-876-B ,RemoveMe,leah@gmail.com             delhi       DELHI     298852  WID-496   Part-Time     Married   46   Developer           Female
EMP-568-B,brent   ,An  ,finance,24-06-2015  10000   300 ,N/A,Inactive    ,New York  EMP-766-A ,,brent@gmail.com            new york    NY        621809  WID-227   Intern        Married   48   Analyst             Male
EMP-166-B,KATHERINE,Ma  ,it,30-03-2011  7000    500 ,300,Terminated  ,New York  EMP-311-A ,###,katherine@gmail.com        new york    MAH       312943  WID-834   Part-Time     Married   27   Manager             Female
EMP-520-A,justin  ,Ma  ,finance,10-05-2019  12000   500 ,300,On Leave    ,Tokyo     EMP-863-C ,,justin@gmail.com           tokyo       PARIS     165555  WID-957   Hybrid        Married   50   Manager             Male
EMP-914-B,KEVIN   ,Ma  ,it,11-10-2024  7000    300 ,N/A,Terminated  ,Mumbai    EMP-740-B ,RemoveMe,kevin@gmail.com            mumbai      DELHI     853917  WID-849   Part-Time     Married   28   Manager             Male
EMP-389-B,tanya   ,Ma  ,LOGISTICS,10-04-2015  7000    300 ,,Terminated  ,Tokyo     EMP-335-B ,RemoveMe,tanya@gmail.com            tokyo       TOKYO     852697  WID-779   Part-Time     Single    45   Manager             Female
EMP-695-C,Frank   ,Ex  ,sales,03-11-2015  12000       ,N/A,Inactive    ,Paris     EMP-862-A ,###,frank@gmail.com            paris       PARIS     178753  WID-842   Full-Time     Married   47   Executive           Male
EMP-461-B,Peter   ,An  ,LOGISTICS,08-11-2012  12000   500 ,N/A,On Leave    ,Paris     EMP-797-C ,###,peter@gmail.com            paris       MAH       893064  WID-576   Intern        Single    23   Analyst             Male
EMP-970-B,ANDREW  ,An  ,sales,01-12-2022  12000   300 ,Two Hundred,On Leave    ,Mumbai    EMP-322-B ,,andrew@gmail.com           mumbai      DELHI     116245  WID-737   Hybrid        Single    42   Analyst             Male
EMP-713-A,SONYA   ,Ex  ,LOGISTICS,09-11-2022  12000   500 ,300,Terminated  ,Paris     EMP-631-C ,RemoveMe,sonya@gmail.com            paris       NY        628413  WID-872   Intern        Single    33   Executive           Female
EMP-695-B,christine,Ex  ,it,02-04-2019  12000   500 ,300,Terminated  ,Mumbai    EMP-614-C ,Unnecessary,christine@gmail.com        mumbai      PARIS     756897  WID-645   Part-Time     Single    48   Executive           Female
EMP-956-C,diana   ,Ex  ,LOGISTICS,20-05-2025  12000   300 ,N/A,On Leave    ,Paris     EMP-434-A ,,diana@gmail.com            paris       MAH       148299  WID-169   Intern        Single    32   Executive           Female
EMP-316-B,lisa    ,Ex  ,finance,11-02-2012  10000   500 ,,Inactive    ,Tokyo     EMP-623-B ,RemoveMe,lisa@gmail.com             tokyo       MAH       556285  WID-262   Full-Time     Married   37   Executive           Female
EMP-716-A,Hannah  ,An  ,hr,27-03-2013  7000        ,N/A,On Leave    ,Tokyo     EMP-607-B ,,hannah@gmail.com           tokyo       TOKYO     235666  WID-428   On Home       Married   43   Analyst             Female
EMP-831-C,bailey  ,Ma  ,SALES,29-01-2015  10000       ,500,Inactive    ,Mumbai    EMP-668-B ,,bailey@gmail.com           mumbai      NY        515374  WID-718   Part-Time     Single    26   Manager             Female
EMP-763-B,John    ,De  ,SALES,23-03-2014  7000    500 ,,Terminated  ,Delhi     EMP-909-B ,,john@gmail.com             delhi       PARIS     390836  WID-325   Full-Time     Single    24   Developer           Male
EMP-944-C,STACEY  ,An  ,it,30-04-2015  7000    300 ,500,Terminated  ,Paris     EMP-824-B ,RemoveMe,stacey@gmail.com           paris       PARIS     934348  WID-419   Contract      Single    41   Analyst             Female
EMP-208-C,TODD    ,Ex  ,hr,01-11-2014  12000   500 ,N/A,On Leave    ,Mumbai    EMP-904-C ,###,todd@gmail.com             mumbai      PARIS     196715  WID-561   Part-Time     Married   22   Executive           Male
EMP-583-C,William ,Sp  ,sales,28-03-2023  12000       ,500,On Leave    ,Paris     EMP-714-C ,,william@gmail.com          paris       PARIS     757351  WID-608   Contract      Married   35   Specialist          Male
EMP-306-B,brian   ,De  ,sales,12-05-2014  12000   500 ,1000$,On Leave    ,Mumbai    EMP-475-C ,,brian@gmail.com            mumbai      DELHI     578511  WID-704   Part-Time     Married   28   Developer           Male
EMP-455-B,Melvin  ,De  ,sales,26-10-2012  7000    300 ,Two Hundred,Terminated  ,Tokyo     EMP-315-A ,RemoveMe,melvin@gmail.com           tokyo       DELHI     731328  WID-220   Part-Time     Single    49   Developer           Male
EMP-186-A,Anne    ,De  ,sales,25-10-2019  10000       ,,On Leave    ,Paris     EMP-311-C ,Unnecessary,anne@gmail.com             paris       NY        424695  WID-220   Contract      Single    36   Developer           Female
EMP-710-C,Sara    ,Sp  ,it,06-04-2023  10000   300 ,N/A,On Leave    ,New York  EMP-326-B ,RemoveMe,sara@gmail.com             new york    DELHI     804863  WID-494   Intern        Married   22   Specialist          Female
EMP-794-B,Caroline,Ex  ,sales,07-08-2020  7000        ,,Inactive    ,Mumbai    EMP-986-A ,###,caroline@gmail.com         mumbai      DELHI     322850  WID-906   On Home       Single    48   Executive           Female
EMP-964-C,steven  ,Sp  ,sales,09-08-2019  7000    300 ,500,Terminated  ,Mumbai    EMP-367-C ,###,steven@gmail.com           mumbai      NY        856990  WID-909   Part-Time     Single    31   Specialist          Male
EMP-544-C,Kimberly,Ma  ,it,27-09-2013  7000    300 ,1000$,Terminated  ,New York  EMP-133-B ,,kimberly@gmail.com         new york    NY        364633  WID-656   Contract      Single    28   Manager             Female
EMP-145-C,aaron   ,Sp  ,sales,01-08-2024  10000   300 ,N/A,Inactive    ,Tokyo     EMP-215-C ,###,aaron@gmail.com            tokyo       DELHI     374085  WID-773   Contract      Married   26   Specialist          Male
EMP-602-C,RODNEY  ,Ex  ,hr,15-09-2016  10000   500 ,300,Terminated  ,Tokyo     EMP-585-C ,RemoveMe,rodney@gmail.com           tokyo       DELHI     654725  WID-119   Contract      Single    42   Executive           Male
EMP-783-C,Dale    ,Sp  ,SALES,20-02-2020  12000   500 ,500,Inactive    ,Paris     EMP-855-C ,RemoveMe,dale@gmail.com             paris       PARIS     176809  WID-925   On Home       Married   27   Specialist          Male
EMP-519-C,Jessica ,Ma  ,LOGISTICS,27-12-2017  7000    500 ,300,On Leave    ,New York  EMP-805-B ,RemoveMe,jessica@gmail.com          new york    MAH       583620  WID-444   Hybrid        Married   34   Manager             Female
EMP-543-C,kelly   ,Sp  ,finance,22-07-2024  10000   300 ,300,Inactive    ,Mumbai    EMP-907-C ,,kelly@gmail.com            mumbai      PARIS     369314  WID-535   Full-Time     Single    37   Specialist          Female
EMP-246-A,JORDAN  ,Ma  ,finance,14-04-2012  7000    300 ,1000$,Inactive    ,Tokyo     EMP-283-B ,Unnecessary,jordan@gmail.com           tokyo       PARIS     736414  WID-905   Intern        Single    41   Manager             Female
EMP-742-C,michelle,Sp  ,hr,16-10-2024  10000   500 ,Two Hundred,On Leave    ,Delhi     EMP-176-A ,Unnecessary,michelle@gmail.com         delhi       DELHI     100233  WID-329   Hybrid        Single    38   Specialist          Female
EMP-117-A,BARBARA ,De  ,SALES,10-10-2017  7000    300 ,,Terminated  ,New York  EMP-260-A ,,barbara@gmail.com          new york    TOKYO     861394  WID-367   Hybrid        Single    49   Developer           Female
EMP-862-A,johnny  ,De  ,it,24-11-2011  10000   500 ,,Inactive    ,Tokyo     EMP-419-C ,,johnny@gmail.com           tokyo       DELHI     656076  WID-919   On Home       Single    29   Developer           Male
EMP-635-C,sharon  ,An  ,it,27-02-2015  7000    300 ,300,Terminated  ,New York  EMP-496-B ,Unnecessary,sharon@gmail.com           new york    MAH       290028  WID-285   Full-Time     Married   47   Analyst             Female
EMP-676-A,MONIQUE ,Sp  ,sales,26-05-2012  7000    500 ,1000$,On Leave    ,Mumbai    EMP-472-C ,,monique@gmail.com          mumbai      DELHI     750588  WID-917   Intern        Married   33   Specialist          Female
EMP-698-A,Warren  ,Sp  ,SALES,03-02-2024  7000    300 ,Two Hundred,Inactive    ,New York  EMP-300-A ,,warren@gmail.com           new york    TOKYO     814384  WID-886   Intern        Married   25   Specialist          Male
EMP-217-A,Angela  ,Ma  ,hr,01-12-2023  12000   500 ,300,Terminated  ,New York  EMP-740-A ,###,angela@gmail.com           new york    MAH       456863  WID-847   Intern        Single    38   Manager             Female
EMP-830-C,COURTNEY,An  ,SALES,07-09-2011  12000   500 ,500,Terminated  ,Tokyo     EMP-305-B ,Unnecessary,courtney@gmail.com         tokyo       NY        322862  WID-612   Intern        Married   48   Analyst             Female
EMP-879-B,erin    ,De  ,it,17-01-2019  12000   500 ,500,On Leave    ,Mumbai    EMP-305-A ,,erin@gmail.com             mumbai      NY        940876  WID-601   Intern        Married   50   Developer           Female
EMP-177-B,gabriela,An  ,hr,18-02-2018  10000       ,500,Terminated  ,New York  EMP-733-B ,,gabriela@gmail.com         new york    NY        465817  WID-938   Hybrid        Married   24   Analyst             Female
EMP-354-A,mark    ,Sp  ,SALES,22-02-2019  10000   500 ,Two Hundred,Terminated  ,Delhi     EMP-359-A ,,mark@gmail.com             delhi       MAH       729686  WID-893   Contract      Single    27   Specialist          Male
EMP-737-B,Megan   ,An  ,hr,06-09-2011  7000    500 ,1000$,Terminated  ,Paris     EMP-757-C ,,megan@gmail.com            paris       MAH       954318  WID-364   Contract      Single    47   Analyst             Female
EMP-648-A,Michelle,De  ,LOGISTICS,11-10-2015  10000       ,500,Inactive    ,Delhi     EMP-335-C ,,michelle@gmail.com         delhi       PARIS     295590  WID-321   Part-Time     Married   28   Developer           Female
EMP-776-B,steven  ,De  ,LOGISTICS,27-01-2011  7000    500 ,500,Terminated  ,Tokyo     EMP-813-B ,###,steven@gmail.com           tokyo       DELHI     158051  WID-930   Full-Time     Married   28   Developer           Male
EMP-900-C,jeffrey ,De  ,SALES,01-06-2022  12000   300 ,,On Leave    ,Mumbai    EMP-958-A ,###,jeffrey@gmail.com          mumbai      PARIS     478498  WID-421   Full-Time     Single    35   Developer           Male
EMP-581-C,Rebecca ,De  ,LOGISTICS,28-10-2015  10000       ,Two Hundred,On Leave    ,Mumbai    EMP-504-B ,Unnecessary,rebecca@gmail.com          mumbai      PARIS     513239  WID-387   On Home       Married   47   Developer           Female
EMP-481-C,CONNOR  ,Ex  ,LOGISTICS,01-12-2019  12000   300 ,1000$,Terminated  ,Mumbai    EMP-734-B ,,connor@gmail.com           mumbai      TOKYO     156293  WID-370   Full-Time     Married   47   Executive           Male
EMP-746-C,MATTHEW ,Ma  ,SALES,08-05-2025  12000       ,500,On Leave    ,New York  EMP-145-B ,###,matthew@gmail.com          new york    NY        220570  WID-923   Hybrid        Single    32   Manager             Male
EMP-610-A,Lori    ,An  ,LOGISTICS,19-03-2021  7000    300 ,1000$,Terminated  ,New York  EMP-749-B ,###,lori@gmail.com             new york    TOKYO     191430  WID-307   Hybrid        Single    35   Analyst             Female
EMP-472-B,LORI    ,De  ,sales,09-08-2014  10000   300 ,1000$,Inactive    ,Paris     EMP-822-B ,RemoveMe,lori@gmail.com             paris       PARIS     460645  WID-640   Hybrid        Single    47   Developer           Female
EMP-518-B,BREANNA ,De  ,it,26-10-2016  10000   300 ,Two Hundred,On Leave    ,New York  EMP-581-B ,Unnecessary,breanna@gmail.com          new york    TOKYO     987240  WID-543   Intern        Single    42   Developer           Female
EMP-995-B,Shane   ,Ex  ,sales,02-03-2014  7000    500 ,N/A,Inactive    ,New York  EMP-983-A ,,shane@gmail.com            new york    DELHI     365870  WID-683   Full-Time     Single    36   Executive           Male
EMP-863-C,Megan   ,Ex  ,SALES,07-12-2014  10000       ,1000$,On Leave    ,New York  EMP-612-B ,,megan@gmail.com            new york    NY        895339  WID-109   Contract      Single    24   Executive           Female
EMP-666-C,Julie   ,Ma  ,hr,30-08-2018  12000       ,300,On Leave    ,New York  EMP-141-B ,Unnecessary,julie@gmail.com            new york    PARIS     416031  WID-136   Intern        Single    42   Manager             Female
EMP-651-A,Robin   ,Ma  ,it,25-11-2022  10000       ,300,On Leave    ,Paris     EMP-961-B ,,robin@gmail.com            paris       TOKYO     823622  WID-573   Part-Time     Married   31   Manager             Female
EMP-830-B,kathleen,Ex  ,hr,29-08-2012  10000       ,300,Terminated  ,Mumbai    EMP-159-C ,,kathleen@gmail.com         mumbai      TOKYO     958959  WID-110   Part-Time     Single    49   Executive           Female
EMP-568-A,christina,Ma  ,LOGISTICS,27-04-2025  10000   500 ,300,Terminated  ,New York  EMP-433-C ,,christina@gmail.com        new york    TOKYO     143669  WID-739   Hybrid        Married   50   Manager             Female
EMP-743-A,BRANDON ,Ex  ,hr,16-03-2019  7000    500 ,300,Inactive    ,Delhi     EMP-741-B ,,brandon@gmail.com          delhi       NY        755354  WID-546   Full-Time     Married   41   Executive           Male
EMP-565-A,Scott   ,Ex  ,it,03-03-2023  10000   300 ,N/A,On Leave    ,Delhi     EMP-721-C ,RemoveMe,scott@gmail.com            delhi       MAH       122366  WID-774   Hybrid        Married   29   Executive           Male
EMP-554-B,daniel  ,Sp  ,LOGISTICS,22-10-2017  10000   500 ,,Terminated  ,Delhi     EMP-130-B ,RemoveMe,daniel@gmail.com           delhi       MAH       933460  WID-711   On Home       Single    47   Specialist          Male
EMP-156-C,Austin  ,Ex  ,SALES,28-11-2019  7000        ,N/A,On Leave    ,Delhi     EMP-249-C ,,austin@gmail.com           delhi       DELHI     104591  WID-723   Contract      Single    32   Executive           Male
EMP-146-A,LISA    ,Ma  ,LOGISTICS,01-07-2022  12000   300 ,,Inactive    ,Tokyo     EMP-816-A ,,lisa@gmail.com             tokyo       MAH       158160  WID-876   On Home       Married   47   Manager             Female
EMP-104-A,Christopher,An  ,it,14-07-2017  7000        ,Two Hundred,On Leave    ,Delhi     EMP-404-C ,###,christopher@gmail.com      delhi       PARIS     565006  WID-394   On Home       Married   33   Analyst             Male
EMP-904-B,MELISSA ,An  ,SALES,08-11-2020  7000        ,N/A,Inactive    ,Mumbai    EMP-950-C ,,melissa@gmail.com          mumbai      PARIS     210077  WID-437   On Home       Married   48   Analyst             Female
EMP-505-C,James   ,De  ,LOGISTICS,09-05-2020  12000   500 ,Two Hundred,On Leave    ,Mumbai    EMP-991-A ,Unnecessary,james@gmail.com            mumbai      TOKYO     203249  WID-547   Contract      Single    49   Developer           Male
EMP-571-C,david   ,De  ,hr,08-05-2016  10000   500 ,300,Inactive    ,New York  EMP-902-C ,RemoveMe,david@gmail.com            new york    TOKYO     143011  WID-777   On Home       Single    40   Developer           Male
EMP-214-A,John    ,An  ,finance,06-08-2021  10000   300 ,N/A,Terminated  ,Tokyo     EMP-965-B ,Unnecessary,john@gmail.com             tokyo       PARIS     938029  WID-368   On Home       Married   43   Analyst             Male
EMP-601-B,Troy    ,An  ,it,10-05-2025  12000       ,1000$,Inactive    ,Paris     EMP-857-A ,###,troy@gmail.com             paris       TOKYO     786195  WID-830   Contract      Single    26   Analyst             Male
